Lexical item,Level,Topic,Subtopic,Lemma,Count,Total,Frequency,TFIDF,Tree,Context words,Context count per word,Context count,Context total,Context frequency,Context TFIDF,Context tree
Colegio,A1-A2,Ciudad,Ciudad,[['colegio']],3,31956,9.38790837401427e-05,0.0002748352163765183,"(4, 11, 7.333333333333333, 4, 6, 5.333333333333333)","{'viuda', 'muro', 'mucho', 'el', 'hospital', 'gana', 'patio', 'con', 'y', 'de', 'niña'}","[2, 1, 153, 1009, 2, 5, 7, 219, 590, 746, 9]",249.36363636363637,31956,0.007803343233309437,0.0032078928269252383,"(4.181818181818182, 17.272727272727273, 7.551569373750356, 2.5454545454545454, 11.181818181818182, 4.94701147813104)"
Colegio laico,B2,Educación,Educación,"[['colegio', 'laico']]",0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Colegio privado,B1,Educación,Educación,"[['colegio', 'privado']]",0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Colegio público,B1,Educación,Educación,"[['colegio', 'público']]",0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Colegio religioso,B2,Educación,Educación,"[['colegio', 'religioso']]",0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Colesterol,B1,Alimentación,"Alimentación sana / menús, platos, recetas",[['colesterol']],0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Colesterol alto ,B2,Salud y cuidados personales,Salud y enfermedad,"[['colesterol', 'alto']]",0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Colgar ,B1,Medios de comunicación,Teléfono,[['colgar']],6,31956,0.0001877581674802854,0.0005827825746260977,"(2, 10, 6.0, 1, 7, 4.0)","{'condenar', 'a', 'pepe', 'otro', 'entena', 'ventana', 'nido', 'su', 'yo', 'alguno', 'y', 'hacia', 'geranio', 'de', 'acabar', 'ir', 'el', 'que', 'teléfono'}","[1, 581, 102, 69, 1, 2, 1, 248, 243, 36, 590, 20, 1, 746, 27, 141, 1009, 604, 23]",233.94736842105263,31956,0.007320921530262005,0.0033765875375677532,"(3.789473684210526, 17.94736842105263, 7.83084591734156, 2.3157894736842106, 12.157894736842104, 4.847116218880467)"
Colgar el teléfono ,A1-A2,Información y medios de comunicación,Teléfono,"[['colgar', 'el', 'teléfono']]",1,31956,3.1293027913380896e-05,0.00011746716773657289,"(4, 4, 4.0, 3, 3, 3.0)","{'acabar', 'pepe', 'de'}","[27, 102, 746]",291.6666666666667,31956,0.009127133141402762,0.003579378182339342,"(2.6666666666666665, 21.333333333333332, 7.499692380179159, 1.6666666666666667, 15.333333333333334, 4.830522895286602)"
Colgar una foto ,B1,Medios de comunicación,Internet,"[['colgar', 'uno', 'foto']]",0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
