,Lexical item,Level,Topic 1,Subtopic 1,Lemma,Count,Total,Frequency,TFIDF,Tree,Context words,Context count per word,Context count,Context total,Context frequency,Context TFIDF,Context Tree
91,Aeropuerto,A1-A2,"Viajes, transportes y alojamiento",Medios de transporte,[['aeropuerto']],7,35991,0.0001944930677113723,0.000287950189768967,"(3, 10, 5.571428571428571, 2, 6, 3.5714285714285716)","{'mucho', 'ahora', 'llama', 'bien', 'de', 'ir', 'manuel', 'a', 'primero', 'español', 'información', '...', 'el', 'barajas'}","[295, 85, 2, 60, 914, 257, 35, 669, 40, 33, 8, 228, 1407, 1]",288.14285714285717,35991,0.008005969746404855,0.005271784686621517,"(2.857142857142857, 16.142857142857142, 6.055918789218765, 1.5, 7.928571428571429, 3.4508651824777266)"
92,Afeitarse,A1-A2,Salud e higiene,Cuerpo e higiene personal,"[['afeitar', 'él']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
93,Afeitarse,B1,Salud y cuidados personales,El cuerpo humano y la salud,"[['afeitar', 'él']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
94,Afición,B1,Ocio,Tiempo libre y entretenimiento,[['afición']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
95,Aficionado,B1,Ocio,Tiempo libre y entretenimiento,[['aficionado']],1,35991,2.778472395876747e-05,0.00015506100968123933,"(7, 7, 7.0, 2, 2, 2.0)","{'mucho', 'deporte', 'a', 'el', 'pero'}","[295, 1, 669, 1407, 196]",513.6,35991,0.014270234225222972,0.008468868289851533,"(2.8, 18, 6.068692300480433, 1.2, 8.4, 2.9905595137175593)"
96,Aficionado,B2,Ocio,Deportes,[['aficionado']],1,35991,2.778472395876747e-05,0.00015506100968123933,"(7, 7, 7.0, 2, 2, 2.0)","{'mucho', 'deporte', 'a', 'el', 'pero'}","[295, 1, 669, 1407, 196]",513.6,35991,0.014270234225222972,0.008468868289851533,"(2.8, 18, 6.068692300480433, 1.2, 8.4, 2.9905595137175593)"
97,Aficionado ,B1,Ocio,Deportes de equipo,[['aficionado']],1,35991,2.778472395876747e-05,0.00015506100968123933,"(7, 7, 7.0, 2, 2, 2.0)","{'mucho', 'deporte', 'a', 'el', 'pero'}","[295, 1, 669, 1407, 196]",513.6,35991,0.014270234225222972,0.008468868289851533,"(2.8, 18, 6.068692300480433, 1.2, 8.4, 2.9905595137175593)"
98,Agenda,A1-A2,Trabajo,En la oficina,[['agenda']],2,35991,5.556944791753494e-05,3.64646838272975e-05,"(6, 8, 7.0, 4, 5, 4.5)","{'sacar', 'después', 'en', 'recibir', 'su', 'de', 'bolsillo', 'el', 'calvo'}","[20, 45, 539, 4, 173, 914, 10, 1407, 14]",347.3333333333333,35991,0.009650560788345234,0.005126978900000664,"(2.888888888888889, 14.777777777777779, 5.853714521432544, 1.5555555555555556, 8, 3.6745997725714084)"
99,Agente,B2,Justicia,Ley y orden,[['agente']],3,35991,8.33541718763024e-05,0.0001360317010635349,"(4, 10, 6.0, 3, 7, 5.0)","{'fraile', 'natalia', 'secreto', 'de', 'número', 'decir', 'uno', 'julio', 'el'}","[4, 14, 4, 914, 22, 266, 684, 3, 1407]",368.6666666666667,35991,0.010243301566132273,0.005262106326531519,"(2.7777777777777777, 15.11111111111111, 5.8676701141486225, 1.4444444444444444, 7.777777777777778, 3.7885504700604313)"
100,Agobiado,B2,Individuo y relaciones personales,Valores y comportamientos personales,[['agobiado']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
101,Agobiarse,B2,Individuo y relaciones personales,Valores y comportamientos personales,"[['agobiar', 'él']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
102,Agosto,A1-A2,Fecha y hora,Meses,[['agosto']],8,35991,0.00022227779167013976,0.0006068645801185978,"(2, 22, 6.125, 2, 5, 3.0)","{'ahora', 'en', 'ser', 'quince', 'calor', '1993', 'de', '20', 'casi', '1977', 'todo', '15', 'vacaciones', '21', 'como', '1983'}","[85, 539, 552, 5, 15, 1, 914, 3, 26, 2, 125, 2, 14, 1, 35, 1]",145.0,35991,0.004028784974021283,0.003230738532979054,"(2.375, 12.4375, 4.945641772674146, 1.75, 6.0625, 3.062147719448687)"
103,Agotar ,B2,Medioambiente,Problemas medioambientales,[['agotar']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
104,Agradable,A1-A2,Individuo y relaciones personales,Carácter,[['agradable']],5,35991,0.00013892361979383734,0.000439921858227809,"(4, 8, 6.0, 2, 4, 3.2)","{'mucho', 'lugar', 'ser', 'mañana', 'temperatura', 'de', 'fin', 'yo', 'uno', 'decir', 'semana', 'y', 'pero', 'noche'}","[295, 14, 552, 56, 1, 914, 20, 343, 684, 266, 19, 767, 196, 32]",297.07142857142856,35991,0.00825404763889385,0.006288660973324187,"(2.142857142857143, 17.214285714285715, 5.801838011969579, 1.2857142857142858, 8.428571428571429, 3.3558408809466167)"
105,Agrio,B2,Individuo y relaciones personales,Sensaciones y percepciones,[['agrio']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
106,Agua,A1-A2,Geografía y naturaleza,Accidentes geográficos,[['agua']],10,35991,0.0002778472395876747,0.00045403287140933845,"(3, 8, 5.8, 2, 5, 3.5)","{'pantalón', 'en', 'botella', 'claro', 'verde', 'bonito', 'favor', 'vino', 'caliente', 'su', 'de', 'correr', 'por', 'él', 'beber', 'mucho', 'estar', 'limpio', 'vaso', 'uno', 'y', 'tinto', 'camisa', 'jugar', 'este', 'río', 'el'}","[10, 539, 3, 34, 9, 29, 30, 2, 7, 173, 914, 19, 201, 784, 10, 295, 389, 4, 5, 684, 767, 1, 8, 4, 132, 3, 1407]",239.37037037037038,35991,0.0066508396646486724,0.004469818756838012,"(2.8518518518518516, 13.666666666666666, 5.996602393933699, 1.7407407407407407, 7.185185185185185, 3.51643553264952)"
107,Agua ,B1,Vivienda,Vivienda,[['agua']],10,35991,0.0002778472395876747,0.00045403287140933845,"(3, 8, 5.8, 2, 5, 3.5)","{'pantalón', 'en', 'botella', 'claro', 'verde', 'bonito', 'favor', 'vino', 'caliente', 'su', 'de', 'correr', 'por', 'él', 'beber', 'mucho', 'estar', 'limpio', 'vaso', 'uno', 'y', 'tinto', 'camisa', 'jugar', 'este', 'río', 'el'}","[10, 539, 3, 34, 9, 29, 30, 2, 7, 173, 914, 19, 201, 784, 10, 295, 389, 4, 5, 684, 767, 1, 8, 4, 132, 3, 1407]",239.37037037037038,35991,0.0066508396646486724,0.004469818756838012,"(2.8518518518518516, 13.666666666666666, 5.996602393933699, 1.7407407407407407, 7.185185185185185, 3.51643553264952)"
108,Agua mineral,A1-A2,Alimentación,En el restaurante,"[['agua', 'mineral']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
109,Agua oxigenada,B1,Salud y cuidados personales,En el hospital,"[['agua', 'oxigenado']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
110,Águila,B1,Geografía y naturaleza,Safari fotográfico,[['águila']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
111,Agujero,B1,Medioambiente,Problemas medioambientales,[['agujero']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
112,Ahorro,B1,Medioambiente,Problemas medioambientales,[['ahorro']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
113,Ahorros,B2,Economía,Economía y finanzas,[['ahorros']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
114,Aire acondicionado,A1-A2,"Viajes, transportes y alojamiento",En el hotel,"[['aire', 'acondicionado']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
115,Ajo,A1-A2,Alimentación,Alimentos,[['ajo']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
116,Al contado,B2,Vivienda,La vivienda,"[['al', 'contado']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
117,Al dedillo,B2,Educación,Educación,"[['al', 'dedillo']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
118,Al lado,A1-A2,Información y medios de comunicación,Localización,"[['al', 'lado']]",1,35991,2.778472395876747e-05,5.376035458337978e-05,"(5, 5, 5.0, 4, 4, 4.0)","{'ventana', 'de', 'el'}","[24, 914, 1407]",781.6666666666666,35991,0.02171839256110324,0.0090161563497538,"(2.6666666666666665, 18.666666666666668, 6.0178289546329005, 1.3333333333333333, 9, 3.629727003204256)"
119,Al lado ,A1-A2,Trabajo,En la oficina,"[['al', 'lado']]",1,35991,2.778472395876747e-05,5.376035458337978e-05,"(5, 5, 5.0, 4, 4, 4.0)","{'ventana', 'de', 'el'}","[24, 914, 1407]",781.6666666666666,35991,0.02171839256110324,0.0090161563497538,"(2.6666666666666665, 18.666666666666668, 6.0178289546329005, 1.3333333333333333, 9, 3.629727003204256)"
120,Al lado de,A1-A2,Información y medios de comunicación,Localización,"[['al', 'lado', 'de']]",1,35991,2.778472395876747e-05,5.7895766474408994e-05,"(5, 5, 5.0, 4, 4, 4.0)","{'ventana', 'el', 'haber'}","[24, 1407, 331]",587.3333333333334,35991,0.016318894538449428,0.00813671676078985,"(2.6666666666666665, 18.666666666666668, 6.053474534964367, 1.3333333333333333, 8.666666666666666, 3.4786916374822763)"
121,Al lado de,A1-A2,Trabajo,En la oficina,"[['al', 'lado', 'de']]",1,35991,2.778472395876747e-05,5.7895766474408994e-05,"(5, 5, 5.0, 4, 4, 4.0)","{'ventana', 'el', 'haber'}","[24, 1407, 331]",587.3333333333334,35991,0.016318894538449428,0.00813671676078985,"(2.6666666666666665, 18.666666666666668, 6.053474534964367, 1.3333333333333333, 8.666666666666666, 3.4786916374822763)"
122,Al vapor,B2,Alimentación,Alimentación nutritiva,"[['al', 'vapor']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
123,Ala delta,B1,Ocio,Deportes de invierno y aventura,"[['ala', 'delta']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
124,Alarma,B2,Compras y tiendas,De compras,[['alarma']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
125,Alarma ,B2,Justicia,Ley y orden,[['alarma']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
126,Albahaca,B2,Alimentación,Alimentación nutritiva,[['albahaca']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
127,Albañil,A1-A2,Trabajo,Profesiones,[['albañil']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
128,Albañil,B2,Vivienda,La vivienda,[['albañil']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
129,Álbum ,B1,Geografía y naturaleza,Safari fotográfico,[['álbum']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
130,Alcohol,A1-A2,Salud e higiene,En el centro de salud,[['alcohol']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
131,Alcohol ,B1,Salud y cuidados personales,En el hospital,[['alcohol']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
132,Alegato,B2,Justicia,Ley y orden,[['alegato']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
133,Alegrarse ,B1,Individuo y relaciones personales,Sentimientos y estados de ánimo,"[['alegrar', 'él']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
134,Alegre,A1-A2,Individuo y relaciones personales,Carácter,[['alegre']],1,35991,2.778472395876747e-05,1.5050849986906463e-05,"(10, 10, 10.0, 5, 5, 5.0)","{'pelo', 'siempre', 'ojo', 'y', 'el', 'gris'}","[12, 39, 30, 767, 1407, 8]",377.1666666666667,35991,0.010479471719781797,0.004888317753162182,"(2.3333333333333335, 16.833333333333332, 6.278234788372658, 1.8333333333333333, 8.166666666666666, 3.8154666152073182)"
135,Alegre ,B1,Individuo y relaciones personales,Sentimientos y estados de ánimo,[['alegre']],1,35991,2.778472395876747e-05,1.5050849986906463e-05,"(10, 10, 10.0, 5, 5, 5.0)","{'pelo', 'siempre', 'ojo', 'y', 'el', 'gris'}","[12, 39, 30, 767, 1407, 8]",377.1666666666667,35991,0.010479471719781797,0.004888317753162182,"(2.3333333333333335, 16.833333333333332, 6.278234788372658, 1.8333333333333333, 8.166666666666666, 3.8154666152073182)"
136,Alegría,B1,Individuo y relaciones personales,Sentimientos y estados de ánimo,[['alegría']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
137,Alergia,A1-A2,Salud e higiene,En el centro de salud,[['alergia']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
138,Alérgico,A1-A2,Salud e higiene,En el centro de salud,[['alérgico']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
139,Alfombra,A1-A2,Vivienda,Salón,[['alfombra']],1,35991,2.778472395876747e-05,3.269983962194013e-05,"(6, 6, 6.0, 3, 3, 3.0)","{'y', 'tapiz', 'mesita'}","[767, 1, 2]",256.6666666666667,35991,0.0071314124827503165,0.0038411489441855114,"(4.333333333333333, 11, 5.883746197305519, 2.3333333333333335, 5.333333333333333, 3.213820078226858)"
140,Alfombrilla,A1-A2,Trabajo,En la oficina,[['alfombrilla']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
141,Álgebra,B2,Ciencia y tecnología,Ciencia y tecnología,[['álgebra']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
142,Algodón ,B1,Compras y tiendas,"Ropa, calzado y complementos",[['algodón']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
143,Algodón ,B1,Salud y cuidados personales,En el hospital,[['algodón']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
144,Alimento,B1,Alimentación,"Alimentación sana / menús, platos, recetas",[['alimento']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
145,Alimentos frescos ,B2,Alimentación,Alimentación nutritiva,"[['alimento', 'fresco']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
146,Alimentos orgánicos ,B2,Alimentación,Alimentación nutritiva,"[['alimento', 'orgánico']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
147,Alimentos ricos en calorías ,B2,Alimentación,Alimentación nutritiva,"[['alimento', 'rico', 'en', 'caloría']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
148,Aliñado,B1,Alimentación,"Alimentación sana / menús, platos, recetas",[['aliñado']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
149,Aliviado,B2,Individuo y relaciones personales,Valores y comportamientos personales,[['aliviado']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
150,Almacenar,A1-A2,Vivienda,Cocina,[['almacenar']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
151,Almacenar,B2,Artes,Cine y fotografía,[['almacenar']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
152,Almendra,B2,Alimentación,Alimentación nutritiva,[['almendra']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
153,Almohada,A1-A2,Vivienda,Dormitorio,[['almohada']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
154,Alojamiento,A1-A2,"Viajes, transportes y alojamiento",En el hotel,[['alojamiento']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
155,Alojamiento y desayuno,A1-A2,"Viajes, transportes y alojamiento",En el hotel,"[['alojamiento', 'y', 'desayuno']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
156,Alojarse,A1-A2,"Viajes, transportes y alojamiento",En el hotel,[['alojarse']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
157,Alojarse,B1,"Viajes, alojamiento y transporte","Viajes, alojamiento y transporte",[['alojarse']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
158,Alquilar,A1-A2,Vivienda,Casa,[['alquilar']],1,35991,2.778472395876747e-05,5.742617845962002e-05,"(5, 5, 5.0, 3, 3, 3.0)","{'no', 'y', 'él', 'haber'}","[506, 767, 784, 331]",597.0,35991,0.01658748020338418,0.01207606590256429,"(2, 20.5, 5.919576300208616, 1, 9.75, 3.1896615333739686)"
159,Alquilar ,B1,Vivienda,Vivienda,[['alquilar']],1,35991,2.778472395876747e-05,5.742617845962002e-05,"(5, 5, 5.0, 3, 3, 3.0)","{'no', 'y', 'él', 'haber'}","[506, 767, 784, 331]",597.0,35991,0.01658748020338418,0.01207606590256429,"(2, 20.5, 5.919576300208616, 1, 9.75, 3.1896615333739686)"
160,Alquilar una película,B1,Artes,Cine,"[['alquilar', 'uno', 'película']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
161,Alquiler,A1-A2,Vivienda,Casa,[['alquiler']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
162,Alquiler ,B1,Vivienda,Vivienda,[['alquiler']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
163,Alto,A1-A2,Individuo y relaciones personales,Descripción física,[['alto']],27,35991,0.0007501875468867217,0.0012891307345990364,"(3, 12, 5.888888888888889, 1, 7, 3.6296296296296298)","{'mujer', 'entrar', 'poder', 'tanto', 'haber', 'barba', 'bajo', 'piso', 'observar', 'cincuenta', 'centímetro', 'delgado', 'hablar', 'con', 'otro', 'guapo', 'de', 'demasiado', 'que', 'asustado', 'chico', 'posible', 'él', 'pero', 'mucho', 'feo', 'veinticinco', 'estar', 'año', 'oscuro', 'joven', 'no', 'ninguno', 'gafas', 'pepe.', 'rubio', 'nada', 'uno', 'tener', 'y', 'también', 'morena', 'gordo', 'ser', 'puerta', 'pelo', 'más', 'ni', 'atractivo', 'pensar', 'a', 'tienda', 'acompañar', 'el', 'hombre'}","[28, 57, 120, 31, 331, 3, 8, 14, 1, 5, 1, 6, 76, 192, 97, 14, 914, 22, 389, 5, 20, 5, 784, 196, 295, 3, 4, 389, 54, 14, 13, 506, 19, 8, 1, 8, 70, 684, 270, 767, 60, 1, 3, 552, 46, 12, 106, 12, 2, 67, 669, 6, 2, 1407, 86]",171.9090909090909,35991,0.0047764466369117535,0.0037842692616564637,"(2.981818181818182, 13.618181818181819, 6.107085799623952, 1.6545454545454545, 6.963636363636364, 3.37698042786763)"
164,Alto,B1,Formas y medidas,Formas y medidas,[['alto']],27,35991,0.0007501875468867217,0.0012891307345990364,"(3, 12, 5.888888888888889, 1, 7, 3.6296296296296298)","{'mujer', 'entrar', 'poder', 'tanto', 'haber', 'barba', 'bajo', 'piso', 'observar', 'cincuenta', 'centímetro', 'delgado', 'hablar', 'con', 'otro', 'guapo', 'de', 'demasiado', 'que', 'asustado', 'chico', 'posible', 'él', 'pero', 'mucho', 'feo', 'veinticinco', 'estar', 'año', 'oscuro', 'joven', 'no', 'ninguno', 'gafas', 'pepe.', 'rubio', 'nada', 'uno', 'tener', 'y', 'también', 'morena', 'gordo', 'ser', 'puerta', 'pelo', 'más', 'ni', 'atractivo', 'pensar', 'a', 'tienda', 'acompañar', 'el', 'hombre'}","[28, 57, 120, 31, 331, 3, 8, 14, 1, 5, 1, 6, 76, 192, 97, 14, 914, 22, 389, 5, 20, 5, 784, 196, 295, 3, 4, 389, 54, 14, 13, 506, 19, 8, 1, 8, 70, 684, 270, 767, 60, 1, 3, 552, 46, 12, 106, 12, 2, 67, 669, 6, 2, 1407, 86]",171.9090909090909,35991,0.0047764466369117535,0.0037842692616564637,"(2.981818181818182, 13.618181818181819, 6.107085799623952, 1.6545454545454545, 6.963636363636364, 3.37698042786763)"
