Lexical item,Level,Count,Total,Frequency,TFIDF,Tree,Context count,Context total,Context frequency,Context TFIDF,Context tree
Lámpara de techo,A1-A2,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Lápiz,A1-A2,2,76018,2.6309558262516772e-05,1.6807360924650603e-05,"(4, 8, 6.0, 4, 5, 4.5)",558.4285714285714,76018,0.007346004517727004,0.0037429531033215464,"(3.4285714285714284, 22.714285714285715, 8.404425274825709, 2.142857142857143, 15.857142857142858, 4.868632891568985)"
Línea,B2,3,76018,3.946433739377516e-05,1.9842045582200348e-05,"(5, 7, 6.0, 4, 6, 5.0)",566.3636363636364,76018,0.007450388544339977,0.002730165425304328,"(3.6363636363636362, 20, 7.898649171494093, 2.3636363636363638, 14.090909090909092, 5.012083561730326)"
Línea ADSL,B1,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Línea ocupada,A1-A2,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Líneas de autobuses,B2,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Lógica,B2,1,76018,1.3154779131258386e-05,8.760467690607303e-05,"(4, 4, 4.0, 4, 4, 4.0)",888.0,76018,0.011681443868557448,0.0023970379824153868,"(3.3333333333333335, 16.666666666666668, 6.68286252354049, 2.6666666666666665, 13.333333333333334, 4.718895166352794)"
Macarrones,A1-A2,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Maceta,B1,3,76018,3.946433739377516e-05,2.106044782934942e-05,"(5, 17, 10.666666666666666, 3, 11, 7.0)",678.9230769230769,76018,0.008931083124037424,0.004208497303403135,"(3.1538461538461537, 24.923076923076923, 8.624371185010434, 1.7692307692307692, 20.23076923076923, 5.262176188342584)"
Madalena,B1,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Madera,B1,33,76018,0.00043410771133152676,0.00047895267624166633,"(3, 30, 9.757575757575758, 3, 26, 5.9393939393939394)",266.9871794871795,76018,0.003512157377031486,0.0020981547619946615,"(3.8846153846153846, 20.192307692307693, 8.754977611684753, 2.2948717948717947, 13.807692307692308, 5.110563396673508)"
Madre,A1-A2,40,76018,0.0005261911652503354,0.0008458951890031505,"(4, 16, 8.35, 2, 12, 5.1)",266.10714285714283,76018,0.003500580689535937,0.002310927347096495,"(3.738095238095238, 18.80952380952381, 8.325115488586038, 2.25, 12.845238095238095, 4.891510983540762)"
Maduro,A1-A2,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Maestría,B1,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Magro de cerdo,B2,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Mal tiempo,A1-A2,1,76018,1.3154779131258386e-05,1.4072778560015303e-05,"(8, 8, 8.0, 7, 7, 7.0)",1578.0,76018,0.020758241469125735,0.005992489855906002,"(2.5, 28.5, 8.373368066904746, 1.25, 21.5, 4.593795754430156)"
Malas vistas,B1,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Malestar,B2,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Maleta,B1,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Mamá,A1-A2,17,76018,0.00022363124523139255,0.0006875024403951167,"(3, 12, 7.0588235294117645, 3, 7, 4.0)",391.02702702702703,76018,0.005143874174893144,0.0024826021749843885,"(3.972972972972973, 18.64864864864865, 8.17944035764475, 2.27027027027027, 12.64864864864865, 4.6169420764842375)"
Mamífero,B1,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
