Lexical item,Level,Topic,Subtopic,Lemma,Count,Total,Frequency,TFIDF,Tree,Context words,Context count per word,Context count,Context total,Context frequency,Context TFIDF,Context tree
Aceite,A1-A2,Alimentación,Alimentos,[['aceite']],3,19459,0.00015417030679891052,0.00016874667845750554,"(5, 11, 8.0, 4, 7, 5.666666666666667)","{'uno', 'que', 'siempre', 'holer', 'a', 'sábana', 'de', 'y'}","[307, 312, 21, 2, 392, 1, 509, 419]",245.375,19459,0.012609846343594223,0.006056225428720509,"(3.5, 16, 7.401716266928576, 2.25, 9, 4.538610443383932)"
Aceite de oliva,B1,Alimentación,"Alimentación sana / menús, platos, recetas","[['aceite', 'de', 'oliva']]",0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Aceite vegetal,B1,Alimentación,"Alimentación sana / menús, platos, recetas","[['aceite', 'vegetal']]",0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Aceitera,A1-A2,Alimentación,Utensilios de cocina y de mesa,[['aceitera']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Aceituna,A1-A2,Alimentación,Alimentos,[['aceituna']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Aceituna,B1,Alimentación,"Alimentación sana / menús, platos, recetas",[['aceituna']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Aceitunas,A1-A2,Alimentación,En el restaurante,[['aceituna']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Acelerar ,B1,"Viajes, alojamiento y transporte",La conducción,[['acelerar']],1,19459,5.139010226630351e-05,0.000177129630795465,"(3, 3, 3.0, 2, 2, 2.0)","{'y', 'izquierda', 'el'}","[419, 6, 734]",386.3333333333333,19459,0.019853709508881923,0.006560142862223687,"(2.6666666666666665, 18.666666666666668, 6.944303182830103, 1.3333333333333333, 9.333333333333334, 3.8222513416240536)"
Acera,A1-A2,Ciudad,Ciudad,[['acera']],1,19459,5.139010226630351e-05,0.00014348161621648058,"(3, 3, 3.0, 3, 3, 3.0)","{'por', 'callejón', 'aburrido', 'el', 'de'}","[131, 2, 1, 734, 509]",275.4,19459,0.014152834164139986,0.0050377945981350866,"(2.4, 12.8, 5.418909727858384, 2, 8, 3.865500014649878)"
Acertar,B2,Ocio,Juegos y pasatiempos,[['acertar']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Ácido,B1,Alimentación,"Alimentación sana / menús, platos, recetas",[['ácido']],1,19459,5.139010226630351e-05,0.00012751189867119168,"(8, 8, 8.0, 3, 3, 3.0)","{'tomate', 'el', 'de'}","[22, 734, 509]",421.6666666666667,19459,0.021669493122291314,0.006527427993557428,"(2.3333333333333335, 18, 6.947315426606444, 1.3333333333333333, 10, 4.174399168529348)"
Acierto,B2,Ocio,Juegos y pasatiempos,[['acierto']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Acorde con sus capacidades,B2,Trabajo,Actividad laboral,"[['acorde', 'con', 'su', 'capacidad']]",0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Acostarse,A1-A2,Individuo y relaciones personales,Acciones cotidianas,[['acostarse']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Actitud,B2,Individuo y relaciones personales,Valores y comportamientos personales,[['actitud']],1,19459,5.139010226630351e-05,6.199537077841277e-05,"(7, 7, 7.0, 5, 5, 5.0)","{'mi', 'intentar', 'aclarar'}","[86, 15, 2]",34.333333333333336,19459,0.0017643935111430872,0.002051708018121027,"(4.333333333333333, 14.333333333333334, 8.227131782945737, 3, 7, 4.468475452196382)"
Actividad ,A1-A2,Educación,Objetos y acciones del aula,[['actividad']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Acto,B1,Artes,Literatura,[['acto']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Acto,B2,Artes,Literatura y teatro,[['acto']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Actor,A1-A2,Ocio,Aficiones y espectáculos,[['actor']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Actor,B1,Artes,Cine,[['actor']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Actor,B2,Artes,Literatura y teatro,[['actor']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Actor ,A1-A2,Trabajo,Profesiones,[['actor']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Actriz,A1-A2,Trabajo,Profesiones,[['actriz']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Actriz,B2,Artes,Literatura y teatro,[['actriz']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Actriz ,B1,Artes,Cine,[['actriz']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Acuarela ,B2,Artes,Artes plásticas,[['acuarela']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Acuario,B1,Geografía y naturaleza,Safari fotográfico,[['acuario']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Acuíferos ,B2,Medioambiente,Problemas medioambientales,[['acuífero']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Acusado,B1,Justicia,En el juzgado,[['acusado']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Acusar,B2,Justicia,Ley y orden,[['acusar']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Acusar ,B1,Justicia,En el juzgado,[['acusar']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Acuse de recibo,B2,Comunicación,Comunicación personal,"[['acuse', 'de', 'recibo']]",0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Acuse de recibo ,B1,Servicios,Servicio postal,"[['acuse', 'de', 'recibo']]",0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Adelgazar,B1,Salud y cuidados personales,El cuerpo humano y la salud,[['adelgazar']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Adiós ,A1-A2,Relaciones sociales,Saludos,[['adiós']],3,19459,0.00015417030679891052,0.00031684984502933173,"(4, 9, 7.0, 3, 4, 3.3333333333333335)","{'él', 'decir', 'que', 'hola', 'sin', 'mano', 'yo', 'el', 'lola', 'y', 'con'}","[439, 93, 312, 3, 42, 18, 278, 734, 17, 419, 149]",227.63636363636363,19459,0.011698256006802181,0.005817102684328154,"(2.5454545454545454, 16.454545454545453, 6.942665931885768, 1.4545454545454546, 8.909090909090908, 3.9023978048039405)"
Aditivos ,B2,Medioambiente,Problemas medioambientales,[['aditivo']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Adjuntar,B1,Medios de comunicación,Internet,[['adjuntar']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Administrativo,A1-A2,Trabajo,Profesiones,[['administrativo']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Admiración,B2,Individuo y relaciones personales,Valores y comportamientos personales,[['admiración']],1,19459,5.139010226630351e-05,0.00020872348320605344,"(4, 4, 4.0, 2, 2, 2.0)","{'él', 'con', 'mirar'}","[439, 149, 46]",211.33333333333334,19459,0.010860441612278808,0.006751733657266363,"(2.3333333333333335, 18.333333333333332, 7.145293228391537, 1.3333333333333333, 9, 3.9780527097445604)"
Adolescencia ,B1,Individuo y relaciones personales,Relaciones personales,[['adolescencia']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Adolescente,B1,Individuo y relaciones personales,Relaciones personales,[['adolescente']],1,19459,5.139010226630351e-05,0.00012118950834235859,"(4, 4, 4.0, 4, 4, 4.0)","{'casi', 'uno', 'como'}","[19, 307, 44]",123.33333333333333,19459,0.0063381126128441,0.004605131141758494,"(2, 17, 7.343559891734073, 1.3333333333333333, 9, 4.209583404765986)"
Adoptado ,B2,Individuo y relaciones personales,Relaciones familiares,[['adoptado']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Adoptar ,B1,Individuo y relaciones personales,Relaciones personales,[['adoptar']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Adorar,B2,Individuo y relaciones personales,Valores y comportamientos personales,[['adorar']],1,19459,5.139010226630351e-05,0.00013914898880403563,"(4, 4, 4.0, 3, 3, 3.0)","{'él', 'spielberg'}","[439, 1]",220.0,19459,0.011305822498586773,0.005652026457957861,"(3, 11, 5.474943052391799, 2, 7, 3.421412300683371)"
Adquirir experiencia,B1,Trabajo,Trabajo,"[['adquirir', 'experiencia']]",0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
ADSL,B2,Comunicación,Comunicación personal,[['adsl']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Adulto ,B1,Individuo y relaciones personales,Relaciones personales,[['adulto']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Aeropuerto,A1-A2,"Viajes, transportes y alojamiento",Medios de transporte,[['aeropuerto']],3,19459,0.00015417030679891052,0.0001276059643218185,"(7, 20, 12.666666666666666, 3, 5, 3.6666666666666665)","{'otoño', 'en', 'aterrizar', 'josé', 'diminuto', 'dos', 'el', 'de', 'habana', 'martí', 'y'}","[1, 292, 1, 17, 2, 34, 734, 509, 7, 1, 419]",183.36363636363637,19459,0.009423076024648562,0.0037378845438119602,"(4.909090909090909, 15.909090909090908, 8.495471176125331, 2.3636363636363638, 8, 4.200051906472253)"
Afeitarse,A1-A2,Salud e higiene,Cuerpo e higiene personal,"[['afeitar', 'él']]",0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Afeitarse,B1,Salud y cuidados personales,El cuerpo humano y la salud,"[['afeitar', 'él']]",0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Afición,B1,Ocio,Tiempo libre y entretenimiento,[['afición']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Aficionado,B1,Ocio,Tiempo libre y entretenimiento,[['aficionado']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Aficionado,B2,Ocio,Deportes,[['aficionado']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Aficionado ,B1,Ocio,Deportes de equipo,[['aficionado']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Agenda,A1-A2,Trabajo,En la oficina,[['agenda']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Agente,B2,Justicia,Ley y orden,[['agente']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Agobiado,B2,Individuo y relaciones personales,Valores y comportamientos personales,[['agobiado']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Agobiarse,B2,Individuo y relaciones personales,Valores y comportamientos personales,"[['agobiar', 'él']]",0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Agosto,A1-A2,Fecha y hora,Meses,[['agosto']],2,19459,0.00010278020453260703,0.00016107547051386116,"(8, 16, 12.0, 4, 4, 4.0)","{'mes', 'en', 'miércoles', 'último', 'de', 'año', 'el', 'buñol'}","[2, 292, 1, 13, 509, 35, 734, 2]",198.5,19459,0.010200935299861246,0.003912273160972429,"(4.625, 15.75, 8.245741570938032, 2.625, 7.5, 4.243873526004536)"
Agotar ,B2,Medioambiente,Problemas medioambientales,[['agotar']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
