Lexical item;Level
junta;B1
junto;A1
jurado;B2
jurado popular;B2
juramento;B2
jurar;B2
justicia;B2
justicia social;B2
justificación;B2
justificar;B2
justo;B2
juzgar;B1
kilómetro;B1
kilómetro cuadrado;B1
kilo;A2
kilo de filetes;A2
kilo de patatas;A2
kilogramo;B1
kiwi;B1
lácteo;B1
lágrima;B2
lámpara;A2
lámpara de pie;B1
lámpara de techo;B1
lápiz;A1
lápiz de labios;B1
lápiz de ojos;B1
líder;B2
límite;B2
línea;B1
línea ADSL;B1
línea continua;B2
línea de autobús;B2
línea de metro;B2
línea de teléfono;B2
línea diagonal;B2
línea discontinua;B2
línea horizontal;B2
línea ocupada;B1
línea recta;B2
línea telefónica;B2
línea vertical;B2
líquido;B1
lógicamente;B2
lógico;B2
la capital;A1
labio;B1
laborable;B2
laboratorio;B1
laca;B2
lactosa;B2
ladera;B2
lado;B1
ladrón;B1
ladrón de guante blanco;B2
ladrillo;B2
lago;B1
laguna;B2
laico;B2
lamentar;B2
lamentarse;B2
lamento;B2
lana;B1
lancha;B1
langosta;B2
langostino;B2
lanzamiento;B2
lanzamiento de peso;B2
lanzamiento de un producto;B2
lanzamiento espacial;B2
lanzar;B2
largo;B1
largometraje;B2
las afueras;B1
lata;A2
lata de atún;A2
lata de refresco;A2
lata de tomate;A2
lava;B1
lavabo;A1
lavadero;A2
lavadora;A2
lavaplatos;A2
lavar;A2
lavar el coche;A2
lavar la ropa;A2
lavar los platos;A2
lavarse;A1
lavarse el pelo;A1
lavarse la cara;A1
lavarse las manos;A1
lavarse los dientes;A1
lavavajillas;A2
lazo;A2
lazo de amistad;B2
león;B1
lección;A1
leche;A1
leche condensada;B1
leche descremada;B2
leche desnatada;B1
leche en polvo;B2
leche entera;B1
lechero;B1
lechuga;A2
lectura;A2
leer;A1
leer un libro;A1
leer un periódico;A1
leer una revista;A1
legal;B1
legendario;B2
legumbre;B1
lengua;B2
lenguado;B2
lenguaje;B2
lenteja;B1
lentilla;B2
leo;B2
lesbiana;B1
lesión;B2
lesionarse;B2
letra;B1
letra de una canción;B1
levadura;B2
levantamiento de pesas;B1
levantar;A2
levantar la cabeza;B1
levantar la mano;B1
levantar los brazos;B1
levantar pesas;B1
levantarse;A1
leve;B2
ley;B1
leyenda;B2
liberación;B2
liberal;B1
libertad;B2
libertad de expresión;B2
libertad de prensa;B2
libre;B2
librería;A2
libro;A1
libro de reclamaciones;B2
libro de texto;A2
licenciado;B1
licenciarse;B2
licenciatura;B1
licor;B1
licuado;B2
licuar;B2
lienzo;B2
liga;B2
ligado;B2
ligar;B1
ligero;B2
ligue;B2
limón;B1
lima;B1
limar;B2
limarse las uñas;B1
limitar;B2
limitar al este;B2
limitar al norte;B2
limitar al oeste;B2
limitar al sur;B2
limpiadora;B2
limpiar;A2
limpiar el baño;A2
limpiar el polvo;B1
limpiar la casa;A2
limpiar la cocina;A2
limpieza;B2
limpio;A2
lince;B2
lindo;A2
lineal;B2
lingüística;B2
lingüístico;B2
lino;B1
linterna;B2
liso;B1
lista;B1
lista de distribución;B2
lista de invitados;B1
listo;A2
literario;B2
literatura;A2
literatura clásica;B1
literatura contemporánea;B2
literatura medieval;B2
literatura moderna;B1
literatura realista;B2
literatura romántica;B2
litoral protegido;B2
litoral virgen;B2
litro;B1
litro de agua;A2
litro de leche;A2
llama;B2
llamada;A2
llamada gratuita;B2
llamada internacional;B2
llamada interprovincial;B2
llamada interurbana;B2
llamada local;B2
llamada urbana;B2
llamadas ilimitadas;B2
llamar;B1
llamar a cobro revertido;B2
llamar a la policía;A2
llamar a los bomberos;A2
llamar para una entrevista;B2
llamar para una entrevista de trabajo;B2
llamar por el apellido;B2
llamar por el nombre;B2
llamar por teléfono;A2
llamarse;A1
llanura;B2
llave;A1
llegada;A2
llegar;A2
llegar con retraso;B1
llegar el recibo de la luz;B2
llegar el recibo del agua;B2
llegar la factura de la luz;B2
llegar la factura del agua;B2
llenar;B1
llenarse;B2
llevar;B1
llevar [número cardinal] años;B1
llevar [número cardinal] años conviviendo en pareja;B1
llevar [número cardinal] años conviviendo juntos;B1
llevar [número cardinal] años cotizados;B2
llevar [número cardinal] años en pareja;B1
llevar [número cardinal] años en paro;B2
llevar [número cardinal] años juntos;B1
llevar [número cardinal] años viviendo en pareja;B1
llevar [número cardinal] años viviendo juntos;B1
llevar a cabo;B2
llevar a cabo un servicio;B2
llevar a cabo un trabajo;B2
llevar a cabo una función;B2
llevar a cabo una tarea;B2
llevar a juicio;B2
llevar adelante;B1
llevar al tinte;B2
llevar arroz;A2
llevar barba;A1
llevar bigote;A1
llevar corto;A2
llevar el pedido;B2
llevar el pelo corto;A2
llevar el pelo largo;A2
llevar el pelo limpio;A2
llevar el pelo liso;A2
llevar el pelo rizado;A2
llevar el pelo sucio;A2
llevar gafas;A1
llevar las manos limpias;A2
llevar las manos sucias;A2
llevar liso;A2
llevar los dientes limpios;A2
llevar los dientes sucios;A2
llevar puesto;B2
llevar rizado;A2
llevar salsa;A2
llevar suelto;B1
llevar un pañuelo;A2
llevar un restaurante;B2
llevar un sombrero;A2
llevar un vestido;A2
llevar una gorra;A2
llevar una moto;B2
llevar una vida sana;A2
llevarse;B1
llevarse bien;B1
llevarse el primer plato;B1
llevarse el segundo plato;B1
llevarse mal;B1
llevarse mucho;B1
llorar;B1
llover;A1
lluvia;A2
lluvia ácida;B2
local;B2
localización;B2
localizado;B1
localizar;B1
loco;B2
locutor;B1
logo;B2
lomo;B1
loncha;A2
loncha de jamón;B1
loncha de queso;B1
loro;A2
lotería;B2
lubina;B2
luchar;B2
luchar contra el delito fiscal;B2
lugar;A1
lugar bien acondicionado;B2
lugar bien iluminado;B2
lugar de nacimiento;A1
lugar mal acondicionado;B2
lugar mal iluminado;B2
lugareño;B1
lujoso;B2
luminoso;B1
luna;A2
luna de miel;B1
luna llena;B2
lunar;B1
lunes;A1
luz;B1
luz alegre;B2
luz directa;B2
luz indirecta;B2
luz suave;B2
luz tenue;B2
máquina;B1
mármol;B2
márquetin;B1
máster;B1
médico;A1
médico de guardia;B1
mérito;B2
método;B1
método de análisis;B2
método de estudio;B2
méxico;A2
músculo;B1
música;A1
música barroca;B2
música clásica;A2
música de cámara;B2
música moderna;A2
música popular;B2
música religiosa;B2
música tradicional;B2
músico;A2
módem;B2
móvil;B1
macarrones;A2
macedonia;A2
macedonia de frutas;B2
maceta;B1
madalena;B1
madera;B1
madre;A1
madre de alquiler;B2
madre soltera;B1
madurar;B2
madurez;B2
maduro;B2
maestría;B1
maestro;B2
mafia;B2
magdalena;B1
magro;B2
magro de cerdo;B2
magro de ternera;B2
mal;A1
mal comunicado;A1
mal estado;A2
mal orientado;B2
mal tiempo;A2
mala distribución;B2
malas vistas;B1
maleducado;B1
malestar;B2
maletín;A2
maleta;A1
maletero;B1
malo;A1
mamá;A2
mamífero;B1
mamar;B2
mancha;B2
mandar;B2
mandar dinero;B2
mandar por correo;B1
mandar un correo electrónico;A2
mandar una carta;B1
manejar;B2
manejar software libre;B2
manejar un antivirus;B2
manejar un programa;B2
manga por hombro;B2
manicura;B2
maniobra;B1
maniobra de giro a la izquierda;B1
mano;A2
mano de obra;B2
manso;B2
manta;B1
mantel;B1
mantener;B2
mantener el contacto;B2
mantener la comunicación;B2
mantener una relación;B2
mantenerse;B2
mantenerse bien;B2
mantenerse bien informado;B1
mantenerse en forma;B1
mantenerse joven;B2
mantenerse mal;B2
mantenerse mal informado;B1
mantenimiento;B2
mantequilla;A2
manual;B2
manzana;A2
manzano;B1
mapa;A1
mapa de carretera;B1
maquillador;B2
maquillaje;B1
maquillar;B1
maquillarse;B1
maquinilla de afeitar;B1
mar;A1
mar báltico;B1
mar mediterráneo;B1
mar rojo;B1
marítimo;B2
marcar;B1
marcar un gol;B1
marcar un número de teléfono;B1
marcha;B2
marcha nupcial;B2
marchar;B2
marcharse;A2
marcharse de fin de semana;B1
marcharse de puente;B1
marco;B2
marea;B2
marea negra;B2
mareado;B1
marear;B2
marearse;B2
maremoto;B1
mareo;B2
margarina;B1
margarita;A2
marginación;B2
marido;A1
marinero;B1
marino;B1
marisco;B1
marketing;B1
marroquí;A1
martes;A1
marxismo;B2
marxista;B2
marzo;A1
masaje;B2
masaje relajante;B2
masajista;B2
mascarilla;B2
mascota;B1
masculino;B1
masticar;B2
matar;B1
matemáticas;A2
materia;B1
materia anual;B2
materia obligatoria;B2
materia prima;B1
materia trimestral;B2
material de construcción;B2
maternal;B2
maternidad;B2
matiz;B2
matrícula;B1
matricular;B1
matricularse;B1
matrimonio;B1
matrimonio heterosexual;B1
matrimonio homosexual;B1
maximizar;B2
maximizar un documento;B2
maximizar una ventana;B2
mayo;A1
mayonesa;A2
mayor;A2
mayoría;B1
mayoría étnica;B2
mayoría religiosa;B2
mayoría social;B2
mecánicamente;B2
mecánico;A2
mecha;B2
medalla;B2
media jornada;B1
media pensión;A2
medias;A2
medicamento;A2
medicamento contraindicado;B2
medicamento genérico;B2
medicamento homeopático;B2
medicina;A2
medicinal;B2
medida de seguridad;B2
medio ambiente;B1
medio audiovisual;B2
medio kilo;A2
medio periodístico;B2
medioambiente;B2
medios de comunicación;B1
medios de información;B1
medir;B1
medir la luz;B1
mejillón;B2
mejilla;B2
mejor;A2
mejorar;B2
melón;A2
melena;B2
melena suelta;B2
mellizo;B2
memorizado;B1
memorizar;B1
memorizar una fórmula;A2
memorizar una regla;A2
menú;B1
menú del día;B1
menestra;A2
menestra de verduras;A2
menor;A2
mensaje;A2
mensaje de texto;B1
mensajero;B1
menstruación;B2
menstrual;B2
mensual;B1
mentira;B1
mentiroso;B1
mercado;A1
mercado financiero;B2
mercado inmobiliario;B2
mercancía;B2
mercancía extranjera;B2
mercancía internacional;B2
mercancía nacional;B2
mercurio;B2
merecer;B2
merecer la pena;B2
merendar;A1
merengue;B1
merienda;A1
merluza;A2
mermelada;A2
mesa;A1
mesa electoral;B2
mesero;A2
mesilla de noche;B1
mesita de noche;B1
meter;B1
meter datos;B1
meter datos en el ordenador;B1
meter dinero;B1
meter dinero de la cuenta;B1
meterse;B2
meterse en camisa de once varas;B2
metro;A1
metro cúbico;B1
metro cuadrado;B1
metro ligero;B2
mexicano;A1
mezclar;B1
mezclar las cartas;B2
mezquita;B1
miércoles;A1
microondas;A2
microscopio;B2
miedo;B1
miel;B1
miembro;B2
mil;A1
milésimo;B1
milímetro;B1
milagro;B2
mileurista;B2
miligramo;B1
militar;B1
mineral;B1
minifalda;B1
minimizar;B2
minimizar un documento;B2
minimizar una ventana;B2
ministerio;B1
ministerio de hacienda;B2
ministro;A2
ministro de asuntos exteriores;B1
ministro de defensa;B1
ministro de educación;B1
ministro de interior;B1
minoría;B1
minoría étnica;B2
minoría religiosa;B2
minoría social;B2
mirada;B1
mirar;A2
mirar en un diccionario;B1
mirar en un libro;B1
mirar un mapa;A2
mirar un plano;A2
mirar un plano de metro;A2
misa;B1
mobiliario;B2
mochila;A2
moderno;B1
modificación;B2
modificar;B2
modo;B1
modo de preparación;B1
molécula;B2
molde;B2
moldear;B2
molecular;B2
moler;B2
molestar;B2
molestia;B2
molido;B2
monárquico;B2
monólogo;B2
monarquía;B1
moneda;A2
moneda extranjera;B2
monedero;B1
monitor;B1
monitor de actividades;B2
monitorear;B2
monitorizar;B2
monja;B2
monje;B2
mono;B1
monoteísta;B2
montaña;A1
montañero;B1
montaje;B2
montar;B2
montar en bici;A2
montar en bicicleta;A2
montar en el tobogán;B2
montar en los columpios;B2
montar en moto;A2
montar la tienda de campaña;B2
montar un restaurante;B2
montar un viaje;B2
montar una exposición;B2
montar una fiesta;B2
montarse en un coche;B1
montarse en una bicicleta;B1
montarse en una moto;B1
monte;B2
monumento;A2
mora;B2
morder;B2
mordisco;B2
morenito;A2
moreno;A2
moreno de piel;B1
morir;A2
morirse;A2
moroso;B2
mosca;A2
mosquito;A2
mostaza;B1
mostrador;A2
mostrador de facturación;B2
mostrar;B1
mostrar amistad;B2
mostrar apoyo;B2
mostrar cariño;B2
mostrar comprensión;B2
mostrar confianza;B2
mostrar respeto;B2
mostrar un comportamiento;B2
mostrar un comportamiento adecuado;B2
mostrar un comportamiento injusto;B2
mostrar un sentimiento;B2
mostrar una actitud adecuada;B2
mostrar una actitud injusta;B2
moto;B1
motor;B1
mover;B1
mover el cuerpo;B1
mover la cabeza;B1
mover las manos;B1
mover los brazos;B1
moverse;B1
movimiento;B1
movimiento artístico;B2
muñeca;B1
muchas calorías;B2
muchas gracias;A1
mucho gusto;A1
mudanza;B1
mudarse;B2
mudarse de barrio;B2
mudarse de casa;B2
mudarse de zona;B2
mudo;B2
mueble;A2
muela;A2
muerte;B1
muerto;B1
muestra;B2
muestra de arte;B2
mujer;A1
multa;B1
multar;B1
multinacional;A2
multiplicación;B2
multiplicar;B1
mundial;B1
mundo;A2
muralla;B1
museo;A1
musical;A2
muslo;B1
muslos de pavo;B2
muslos de pollo;B2
musulmán;A1
muy bien, gracias;A1
muy hecho;B1
náuseas;B2
núcleo;B2
número;A1
número de identificación;B2
número de matrícula;B2
número de teléfono;A1
número decimal;B2
número equivocado;B1
número impar;B2
número par;B2
nómina;B2
nacer;A2
nación;B1
nacimiento;B2
nacimiento de un río;B2
nacional;B1
nacionalidad;A1
nadador;A2
nadar;A1
nadar y guardar la ropa;B2
nailon;B1
naranja;A2
nariz;A1
narración;B2
narrador;B2
narrar;B2
nata;B1
natación;B2
natural;B2
naturaleza;A2
navaja;B2
nave;B2
navegación;B2
navegador;B1
navegar;B1
navegar por internet;A2
navegar por la red;A2
navidad;A2
neceser;B2
necesidad;B1
negar;B2
negativo;B2
negociar;B2
negociar un contrato;B2
negocio;A2
negro;A1
nervio;B2
nervioso;B1
neumonía;B2
neurólogo;B1
neurona;B2
nevar;A1
nevera;A2
nevera portátil;B1
niña;A1
niñez;B2
niño;A1
niño adoptado;B1
niño huérfano;B2
niño probeta;B2
nicaragüense;A2
nicaragua;A2
niebla;A2
nieto;A1
nieve;A2
nitidez;B2
nitrógeno;B2
no caber duda;B2
no estar mal;B2
no llegarle a la suela del zapato;B2
no llegarle la camisa al cuerpo;B2
no pintar nada;B2
no practicante;B2
no querer verlo ni en pintura;B2
no saber a nada;B1
no soportar;B1
no tener carácter;B2
no tener dos dedos de frente;B2
no tener educación;B2
no tener estudios;B1
no tener modales;B2
no tener personalidad;B2
no tener temperamento;B2
noble;B2
nombre;A1
nombre de usuario;B1
nonagésimo;A2
nordeste;A2
norma;B2
norma de circulación;B1
noroeste;A2
norte;A1
nota;A2
nota alta;B2
nota baja;B2
nota final;B2
nota injusta;B2
nota justa;B2
nota media;B2
nota musical;B2
notar;B2
noticia;B1
noticia bomba;B2
noticia de última hora;B2
noticia de actualidad;B2
noticia extraoficial;B2
noticia fiable;B2
noticia oficial;B2
novecientos;A2
novela;A2
novela de amor;B1
novela de aventuras;B1
novela de ciencia ficción;B1
novela histórica;B1
novela negra;B2
novela policíaca;B1
novela policiaca;B1
novela romántica;B1
novela rosa;B2
novelista;B1
noveno;A2
noventa;A1
noviazgo;B1
noviembre;A1
novio;A1
nube;A2
nublado;A2
nublarse;B1
nuboso;A2
nudista;B2
nuera;B2
nuevas tecnologías;B2
nueve;A1
nuevo;A1
nuevo testamento;B2
nuez;B1
nutrición;B2
nutrientes;B2
nutritivo;B2
oídos sordos;B2
oír;A2
obedecer;B1
obedecer a los padres;B1
obedecer una ley;B2
obediencia;B1
obediente;B1
objetivo;B2
objeto;B1
objeto de análisis;B2
objeto de estudio;B2
obra;B2
obra arquitectónica;B2
obra conocida;B2
obra de arte;B1
obra de teatro;A2
obra desconocida;B2
obra escultórica;B2
obra literaria;B1
obra pictórica;B2
obra representativa;B2
obra teatral;B2
obsequiar;B2
obsequio;B2
observación;B2
observar;B1
obtener;B2
obtener créditos;B2
obtener un descuento;B2
obtener una beca;B2
obviamente;B2
obvio;B2
océano;A2
océano ártico;B1
océano atlántico;B1
océano pacífico;B1
ocasión;A2
ocasional;B1
ocasionalmente;B1
occidental;B1
occidente;B1
oceánico;B1
oceanía;B1
ochenta;A1
ocho;A1
ochocientos;A1
ocio;B2
octavo;A2
octogésimo;A2
octubre;A1
oculista;B1
ocultación;B2
ocultar;B2
oculto;B2
ocupación;B2
ocupado;B1
ocupar un cargo;B2
ocupar un cargo de responsabilidad;B2
ocupar un cargo directivo;B2
ocupar un cargo público;B2
ocupar un puesto;B2
ocupar una plaza;B2
ocuparse;B2
odiado;B1
odiar;A2
odio;B2
odioso;B2
oeste;A1
oferta;B1
oferta de empleo;B1
oferta de trabajo;B1
oferta pública de empleo;B2
oficina;A1
oficina de correos;A2
oficina de empleo;A2
oficina de información;A1
oficina de información y turismo;A1
oficina de turismo;A1
oficina del INEM;B2
oficinista;A2
oficio;B1
ofrecer;B1
ofrecer educación superior;B2
ofrecer educación universitaria;B2
ofrecer una ayuda;B1
ofrecerse;B2
oftalmólogo;B1
ojo;A1
ola;A2
ola de calor;B1
ola de frío;B1
oler;B1
olfato;B2
olimpiada;B2
oliva;B1
olivo;A2
olla;B2
olla a presión;B2
olvidar;B1
olvidarse;B1
once;A1
onda;B2
ONU;B1
opción;B1
opcional;B2
operación;B1
operar;B2
opinar;B2
opinión;B1
oportunidad;B1
optimismo;B1
optimista;B1
orégano;B2
oración;B2
orador;B2
oral;B1
oralmente;B2
orar;B2
ordenador;A1
ordenador portátil;A2
ordenar;B1
oreja;A2
orgánico;B1
organización;B1
organización de las naciones unidas;B1
organizado;B2
organizar;B2
organizar un cóctel;B2
organizar un viaje;B2
organizar una celebración;B2
organizar una exposición;B2
organizar una fiesta de disfraces;B2
orgullo;B2
orgulloso;B2
orientación;B2
orientado al norte;B2
orientado al sur;B2
oriental;B1
orientar;B2
oriente;B1
oriente medio;B2
oriente próximo;B2
origen;B2
original;B1
orilla;B2
orilla del mar;B2
orilla del río;B2
oro;B1
orquesta;B1
ortodoxia;B1
ortodoxo;B1
osa mayor;B2
osa menor;B2
oso;B1
otoñal;A2
otoño;A1
otorrino;B2
otorrinolaringólogo;B2
oveja;B1
oxígeno;B2
oyente;B2
página;A1
página web;A1
páginas amarillas;B1
pájaro;A2
párroco;B2
pérdida;B2
pétalo;B2
público;B1
póquer;B2
póster;B1
paño;B1
paño de cocina;B2
pañuelo;B1
país;A1
país en vías de desarrollo;B1
países pobres;B1
países ricos;B1
pacífico;B1
paciencia;B1
paciente;B1
pactar;B2
padecer;B2
padecer una depresión;B2
padecer una enfermedad;B2
padre;A1
padres adoptivos;B1
paella;A1
paga;B1
paga extra;B2
pagar;A2
pagar a plazos;B2
pagar al contado;B2
pagar con cheque;B1
pagar con tarjeta;B1
pagar el agua;B1
pagar el alquiler;B1
pagar el gas;B1
pagar el piso;B1
pagar el recibo de la luz;B2
pagar el recibo del agua;B2
pagar el recibo del teléfono;B1
pagar el teléfono;B1
pagar en efectivo;B1
pagar en metálico;B1
pagar impuestos;B1
pagar intereses;B1
pagar la comunidad;B1
pagar la factura de la luz;B2
pagar la factura del agua;B2
pagar la hipoteca;B1
pagar la luz;B1
pagar la matrícula;A2
pagar un crédito;B2
pagar un préstamo;B2
pagar un seguro;B2
pagar una hipoteca;B1
pagar una multa;B2
pago;B2
pago de las costas;B2
pago por adelantado;B1
paisaje;B1
paisaje industrial;B2
paisaje natural;B2
paisaje tropical;B2
paisaje urbano;B2
pala;B1
palacio;B1
palacio de deportes;B2
paladar;B2
palanca;B2
paleta;B2
palillos;B1
palma;B2
palmear;B2
palmera;B2
palo;B1
pan;A1
pan de molde;B2
pan integral;B2
pan rallado;B2
panadería;A2
panadero;A2
panamá;A2
panameño;A2
pancarta;B2
panel;B2
panel solar;B2
pantalón;A1
pantalla;B1
pantalla plana;B2
pantalones vaqueros;A1
pantano;B2
papá;A2
papel;A2
papel de impresora;B1
papel higiénico;A2
papel reciclado;B1
papelería;A2
papelera;A2
papeleta;B2
papilas;B2
papilas gustativas;B2
paquete;A2
paquete de arroz;A2
paquete de harina;A2
paquete de salchichas;A2
paquete postal;B2
parálisis;B2
para llevar;B1
para mayores de 18 años;B2
para todos los públicos;B2
para tomar;B1
para tomar aquí;B1
paraíso;B2
parada;B1
parada de autobús;A1
parada de metro;A1
parada de taxi;A1
parador;B2
paraguas;A2
paraguay;A2
paraguayo;A2
paralizado;B2
paralizar;B2
parapente;B1
parar;B1
parar el balón;B1
parchís;B2
parecerse;B2
parecerse a su hermano;B1
parecerse a su padre;B1
parecerse entre ellos;B1
pared;A2
pareja;B1
pareja de hecho;B1
parentesco;B2
parentesco de primer grado;B2
parentesco de segundo grado;B2
pariente;B2
pariente lejano;B2
parlamentario;B2
parlamento;B1
paro;A1
parque;A1
parque acuático;B1
parque de atracciones;A2
parque de bomberos;B1
parque natural;B1
parque temático;B2
parque zoológico;A2
partícula;B2
parte;B1
parte meteorológico;B2
participación;B2
participante;B2
participar;B1
participar en el entrenamiento;B2
participar en un proceso;B2
participar en un proceso de selección;B2
participar en un proceso de selección de personal;B2
participar en una lista de distribución;B2
partida;B2
partido;B2
partido de baloncesto;B1
partido de centro;B1
partido de derechas;B1
partido de fútbol;B1
partido de izquierdas;B1
partido de la oposición;B1
partido político;A2
partir;B2
partirse;B2
parto;B2
pasárselo bien;B1
pasárselo en grande;B2
pasárselo fenomenal;B2
pasárselo mal;B1
pasado de moda;B2
pasajero;A2
pasaporte;A1
pasar;A2
pasar de curso;B2
pasar el aspirador;B1
pasar el rato;B2
pasar el verano;B2
pasar la aduana;B2
pasar lista;B2
pasar por caja;B1
pasar por la caja;B1
pasar un calor espantoso;B2
pasar un calor horrible;B2
pasar un control de aduana;B2
pasar un control de carreteras;B2
pasar un examen;B2
pasar un frío espantoso;B2
pasar un frío horrible;B2
pasar una enfermedad;B2
pasar una inspección;B2
pasar una llamada;B1
pasarlas canutas;B2
pasarlo bien;B1
pasarlo en grande;B2
pasarlo fenomenal;B2
pasarlo mal;B1
pasarse;B2
pasatiempos;B1
pasear;A2
pasear por la orilla;B1
paseo;A1
paseo marítimo;B2
pasillo;A2
paso a paso;B1
paso de cebra;B1
paso de peatones;B1
pasta;A2
pasta de dientes;A2
pastel;B1
pastelero;B1
pastilla;B1
pastilla de jabón;B1
patín;B1
patata;A2
patata frita;B1
paternal;B2
paternidad;B2
patinador;B1
patinaje;B1
patinaje sobre hielo;B1
patinar;B1
patio;B1
patio de butacas;B2
pato;B1
paz;A2
PC;A2
peaje;B2
peatón;B2
pecado;B2
pecador;B2
pecar;B2
pecho;B1
pechuga;B1
pechuga de pavo;B2
pechuga de pollo;B2
pediatra;B2
pedicura;B2
pedir;B1
pedir algo;A2
pedir cita;B1
pedir el libro de reclamaciones;B2
pedir el menú;A2
pedir el menú del día;A2
pedir el plato del día;A2
pedir hora;B1
pedir la carta;A2
pedir la cuenta;A2
pedir la jubilación;B2
pedir la jubilación anticipada;B2
pedir la nacionalidad;A2
pedir la vez;B2
pedir revisión de examen;B2
pedir un anticipo;B2
pedir un ascenso;B2
pedir un aumento de sueldo;B2
pedir un crédito;B2
pedir un préstamo;B2
pedir un presupuesto;B2
pedir un recibo;B2
pedir una beca;B1
pedir una factura;B2
pedir una hipoteca;B1
pedir una sopa;A2
pedirle peras al olmo;B2
pegar;B1
pegar una palabra;B1
pegarse;B1
pegatina;B2
peinado;B1
peinarse;A2
peine;B1
película;A1
película con subtítulos;B1
película de acción;B1
película de amor;B1
película de aventuras;B1
película de ciencia ficción;B1
película de dibujos animados;B1
película de guerra;B1
película de risa;B1
película de terror;B1
película del oeste;B1
película doblada;B1
película en versión original;B1
película muda;B1
película policiaca;B1
película romántica;B1
película subtitulada;B1
pelar;B1
pelar fruta;B1
pelar patatas;B1
pelea;B2
pelear;B2
pelearse;B2
peligro;B1
peligroso;B1
pelo;A1
pelo brillante;B2
pelo corto;A2
pelo largo;A2
pelo liso;A2
pelo moreno;A2
pelo sano;B2
pelota;B1
pelota de golf;B1
pelota de tenis;B1
peluquería;A2
peluquero;A2
península;B1
penalti;B1
pendiente;B1
peninsular;B2
pensamiento;B2
pensar;B1
pensión;B1
pensión completa;A2
pequeño;A1
pequeño electrodoméstico;B1
perú;A2
pera;A2
peral;B1
percance;B2
percepción;B2
percepción visual;B2
percha;B2
perchero;B1
percibir;B2
percibir el desempleo;B2
perdón;A1
perdedor;B1
perder;B1
perder a alguien;B2
perder a los padres;B2
perder a un hermano;B2
perder a un hijo;B2
perder clientes;B2
perder el apetito;B2
perder el autobús;B1
perder el control;B2
perder el empleo;B2
perder el empleo de forma indefinida;B2
perder el empleo de forma temporal;B2
perder el equipaje;B1
perder el tren;B1
perder el turno;B2
perder las elecciones;B2
perder las ganas de comer;B2
perder las maletas;B1
perder peso;B2
perder un documento;B1
perder un juicio;B2
perderse;B2
perderse un programa de radio;B2
perderse un programa de televisión;B2
perejil;A2
pereza;B2
perezoso;B2
perfectamente;B2
perfil;B1
perfil competitivo;B2
perfil profesional;B2
perfumar;B2
perfumarse;B2
perfume;B1
periódico;A2
periódico de la mañana;B2
periódico de la tarde;B2
periodismo;B1
periodista;A2
periodo;B1
periodo de prueba;B2
periodo electoral;B2
perjudicial;B2
perjuicio;B2
permanencia;B2
permanente;B2
permiso;A2
permiso de circulación;B2
permitir;B1
perro;A2
perro callejero;B2
perro de caza;B2
perro policía;B2
persiana;B1
persona;A1
personaje;B1
personaje principal;B2
personaje secundario;B2
personal;B1
personalmente;B2
personas en paro;B2
personas mayores;B2
perspectiva;B2
pertenecer;B2
pertenecer a un partido político;B2
peruano;A2
pesado;B1
pesar;A2
pesarse;A2
pesca;B1
pescadería;A2
pescadero;A2
pescado;A1
pescado a la plancha;B1
pescado azul;B2
pescado blanco;B2
pescado congelado;B2
pescado de mar;B2
pescado de río;B2
pescado fresco;B2
pescado frito;B1
pescado hervido;B1
pescador;B1
pesimismo;B1
pesimista;B1
peso;B1
pestaña;B1
petardo;B2
petróleo;B2
pez;A2
piña;B1
piñata;B2
pianista;B1
piano;A2
picadora;B2
picante;B1
picar;B1
picar carne;B2
picnic;B1
pictórico;B2
pie;A2
pie de foto;B2
piel;B1
piel fresca;B2
pierna;A2
pierna de cordero;B2
pijama;A2
pila;B2
pillar;B2
pillar un catarro;B2
pillar un virus;B2
pilotar;B2
piloto;A2
pimienta;A2
pincel;B2
pincelada;B2
pinchar;B2
pinchar el enlace;B2
pinchar en el enlace;B2
pinchar en un enlace;B2
pinchar una rueda;B2
pincharse;B2
pincho;A2
pincho de tortilla;A2
pino;A2
pintar;A2
pintar la mona;B2
pintar un cuadro;B1
pintar un paisaje;B1
pintar un retrato;B1
pintarse;B1
pintarse las uñas;B2
pintarse los labios;B1
pintarse los ojos;B1
pintor;A2
pintor de brocha gorda;B2
pintor impresionista;B1
pintura;B2
pintura románica;B1
pinzas;B1
pirámide;B2
piragüismo;B2
piragüista;B1
piragua;B1
pisar;B2
piscina;A2
piso;A1
piso céntrico;A1
piso de [número cardinal] habitaciones;A2
piso de estudiantes;A2
piso de segunda mano;B1
piso exterior;A1
piso interior;A1
piso luminoso;B1
piso soleado;B1
pista;B2
pista de baile;B2
pista de hielo;B1
pista de la discoteca;B2
pista de tenis;B1
pista de una discoteca;B2
pista del circo;B2
pistola;B1
pitar;B1
pizarra;A1
pizca;B2
pizca de sal;B2
pizza;A1
pizzería;A2
pizzero;A2
plástico;B1
plátano;A2
plan;A2
plan de ahorro;B2
plancha;B1
planchar;B1
planear;A2
planeta;A2
planificación;B1
planificar;B1
plano;A1
plano de fondo;B2
plano general;B2
plano turístico;B1
planta;A1
planta acuática;B2
planta carnívora;B2
planta de exterior;B1
planta de interior;B1
planta de reciclaje;B2
planta silvestre;B2
planta trepadora;B2
planta venenosa;B2
plantar;B1
plantar un árbol;B1
plantear;B2
plantear una duda;B2
plantilla;B2
