Lexical item,Level,Count,Total,Frequency,TFIDF,Tree,Context count,Context total,Context frequency,Context TFIDF,Context tree
apretar la cintura,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
aprobar,A2,2,74564,2.6822595354326485e-05,5.9413552154724403e-05,"(9, 11, 10.0, 4, 4, 4.0)",510.375,74564,0.00684479105198219,0.002994115559456528,"(3.5, 23.75, 9.649080945787281, 1.875, 12.5, 4.999971073941096)"
aprobar el curso,B1,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
aprobar un control,B1,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
aprobar un examen,A2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
aprobar un examen oral,B1,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
aprobar un test escrito,B1,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
aprobar una ley,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
aprovechar,B1,3,74564,4.0233893031489726e-05,4.683787243604829e-05,"(8, 18, 11.666666666666666, 5, 13, 8.333333333333334)",679.9333333333333,74564,0.009118788333959195,0.004165914660354409,"(2.6, 28.933333333333334, 9.42414579170991, 1.7333333333333334, 16.2, 5.369880487564725)"
aprovechar los recursos naturales,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
aproximarse,B1,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
apto,A2,1,74564,1.3411297677163242e-05,4.572938302187214e-05,"(9, 9, 9.0, 6, 6, 6.0)",561.1666666666666,74564,0.0075259732131681065,0.0031405994676876052,"(3.5, 24.333333333333332, 8.911163596506903, 2.5, 14.166666666666666, 5.358070534636861)"
apto para todos los públicos,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
apuesta,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
apuntar,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
apuntarse,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
apuntarse a una lista de distribución,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
apuntarse en una lista de distribución,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
apuntes,B1,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
araña,A2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
arañar,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
arar,B1,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
arbusto,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
archivar,B1,1,74564,1.3411297677163242e-05,2.5661417411531657e-05,"(9, 9, 9.0, 4, 4, 4.0)",728.8333333333334,74564,0.009774600790372475,0.005484973030700589,"(2.3333333333333335, 29.166666666666668, 9.355829182056059, 1.3333333333333333, 16.833333333333332, 5.136889410576436)"
archivar documentos,B1,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
archivo,B1,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
arcoíris,A2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
