Lexical item,Level,Count,Total,Frequency,TFIDF,Tree,Context count,Context total,Context frequency,Context TFIDF,Context tree
curioso,B2,3,76643,3.914251790770194e-05,0.0005110366933661561,"(3, 8, 5.0, 1, 3, 1.6666666666666667)",564.8571428571429,76643,0.007369976943193023,0.006249442873092125,"(2.142857142857143, 22.571428571428573, 7.689564184377129, 1, 15.142857142857142, 4.263760713274935)"
currículum,B1,1,76643,1.3047505969233981e-05,1.852513294930307e-05,"(7, 7, 7.0, 5, 5, 5.0)",697.4,76643,0.009099330662943779,0.005882144945794344,"(2, 23.8, 8.048285754104409, 1, 16.4, 4.600860679788923)"
cursar,B1,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
cursar estudios,B1,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
curso,B1,1,76643,1.3047505969233981e-05,9.922040752857864e-06,"(10, 10, 10.0, 5, 5, 5.0)",1043.1666666666667,76643,0.013610723310239247,0.005560156701302348,"(2, 24.166666666666668, 7.931007235187907, 1.1666666666666667, 14.5, 4.472421868881404)"
curso a distancia,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
curso de formación,B1,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
curso de iniciación,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
curso de perfeccionamiento,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
curso elemental,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
curso intensivo,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
curso obligatorio,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
curso optativo,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
curso presencial,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
curso virtual,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
cursor,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
curva,B2,2,76643,2.6095011938467962e-05,0.00010532040487002972,"(4, 7, 5.5, 3, 4, 3.5)",940.8333333333334,76643,0.01227552853272097,0.004783555135449323,"(3, 21.166666666666668, 7.782776921933254, 1.5, 13.833333333333334, 4.25717962725532)"
curva peligrosa,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
cutis,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
décimo,A2,1,76643,1.3047505969233981e-05,1.347179394046673e-05,"(9, 9, 9.0, 5, 5, 5.0)",937.0,76643,0.01222551309317224,0.003403087100744284,"(4.333333333333333, 18, 8.027995001647906, 2.3333333333333335, 12.333333333333334, 4.632711006773155)"
día de fiesta,A2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
día de permiso,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
día del espectador,B1,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
día festivo,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
día laborable,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
día libre,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dúplex,B1,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dócil,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dañino,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dado,B2,1,76643,1.3047505969233981e-05,8.849387698494852e-06,"(9, 9, 9.0, 5, 5, 5.0)",485.4,76643,0.0063332593974661745,0.004107925520111323,"(2.2, 22.4, 8.16766679967445, 1.4, 14.6, 4.639400361871016)"
danza,A2,1,76643,1.3047505969233981e-05,5.665633999890461e-05,"(11, 11, 11.0, 4, 4, 4.0)",974.0,76643,0.012708270814033897,0.004522182338742366,"(3.8333333333333335, 19.833333333333332, 7.75951194905383, 1.6666666666666667, 12.833333333333334, 4.334144103980075)"
danza clásica,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
danza contemporánea,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar,A2,181,76643,0.0023615985804313505,0.002619737144884731,"(3, 22, 8.408839779005525, 2, 20, 4.850828729281768)",104.09333333333333,76643,0.0013581583880241293,0.0012267502082413066,"(3.9166666666666665, 16.83, 8.324252675097394, 2.3266666666666667, 9.643333333333333, 4.7574481607406485)"
dar a la calle,B2,2,76643,2.6095011938467962e-05,1.433298718024915e-05,"(5, 11, 8.0, 6, 8, 7.0)",862.0,76643,0.011246950145479691,0.003963406498489292,"(3.7142857142857144, 19.857142857142858, 8.228712912307694, 2.5714285714285716, 12.714285714285714, 4.990533291270719)"
dar a luz,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar a un patio,B2,1,76643,1.3047505969233981e-05,8.664514677828407e-05,"(3, 3, 3.0, 6, 6, 6.0)",507.3333333333333,76643,0.00661943469505804,0.0032836277370987222,"(2.5, 18.833333333333332, 7.6869491971835355, 2.1666666666666665, 12.166666666666666, 5.120904432383254)"
dar al jardín,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar amistad,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar apoyo,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar asco,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar cariño,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar clases,A2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar comprensión,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar créditos,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar de alta,B1,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar de alta el agua,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar de alta el gas,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar de alta el teléfono,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar de alta la línea,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar de alta la línea telefónica,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar de alta la luz,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar de baja,B1,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar de baja el agua,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar de baja el gas,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar de baja el teléfono,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar de baja la línea,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar de baja la línea telefónica,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar de baja la luz,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar el alta,B1,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar el alta médica,B1,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar en la diana,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar flor,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar fruto,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar igual,B2,2,76643,2.6095011938467962e-05,2.3728559185584654e-05,"(8, 11, 9.5, 4, 8, 6.0)",519.6,76643,0.0067794841016139765,0.004475795677773603,"(2.8, 22.6, 8.504070500232876, 1.2, 12, 4.722397743987184)"
dar información,B1,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar lástima,B1,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar línea,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar la baja,B1,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar la baja médica,B1,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar la mano,B1,3,76643,3.914251790770194e-05,0.00017866612920343174,"(4, 7, 5.333333333333333, 2, 3, 2.3333333333333335)",676.125,76643,0.008821744973448325,0.00539910707485248,"(2.875, 20.125, 7.306772248608968, 1.5, 12.375, 4.070470869596511)"
dar la vez,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar la vuelta al mundo,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar mal servicio,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar miedo,B1,2,76643,2.6095011938467962e-05,6.621600146558838e-05,"(7, 13, 10.0, 4, 6, 5.0)",578.25,76643,0.00754472032670955,0.005033462185978068,"(2.6666666666666665, 21.666666666666668, 8.274488917934345, 1.4166666666666667, 14.833333333333334, 4.570286458674055)"
dar pánico,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar pena,B1,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar pereza,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar puntos,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar puntos en una herida,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar sed,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar terror,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar un abrazo,B1,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar un banquete,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar un beso,B1,2,76643,2.6095011938467962e-05,0.00010580315735607936,"(3, 4, 3.5, 2, 3, 2.5)",1257.6666666666667,76643,0.016409413340639938,0.007973122833496002,"(2.3333333333333335, 26, 8.088133727306126, 1, 16.333333333333332, 4.612706024057897)"
dar un buen servicio,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar un desmayo,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar un discurso,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar un golpe,B1,1,76643,1.3047505969233981e-05,1.4883061129286798e-05,"(6, 6, 6.0, 6, 6, 6.0)",754.0,76643,0.009837819500802421,0.004970317782045989,"(3.2, 22.2, 8.945151628583284, 2.2, 15, 5.143477647950497)"
dar un golpe de estado,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar un infarto,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar un mal servicio,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar un paseo,B1,3,76643,3.914251790770194e-05,0.00016050542906429388,"(4, 5, 4.333333333333333, 3, 4, 3.6666666666666665)",606.2,76643,0.007909398118549639,0.004072073975184137,"(2.4, 20.9, 7.6768126593305075, 1.3, 12.9, 4.396059876786954)"
dar un puñetazo,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar una beca,B1,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar una clase,B1,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar una despedida de soltero,B1,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar una fiesta,A2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar una fiesta de fin de curso,B1,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar una noticia,B1,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
dar una parálisis,B2,0,76643,0.0,0.0,"(None, None, None, None, None, None)",0.0,76643,0.0,0.0,"(None, None, None, None, None, None)"
