Lexical item,Level,Count,Total,Frequency,TFIDF,Tree,Context count,Context total,Context frequency,Context TFIDF,Context tree
sala de embarque,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
sala de espera,A2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
sala de estar,A1,2,76410,2.6174584478471403e-05,2.790334124898991e-05,"(4, 11, 7.5, 5, 5, 5.0)",956.1428571428571,76410,0.012513320993886365,0.004477004644466322,"(2.857142857142857, 21.857142857142858, 7.099170801069685, 1.8571428571428572, 13.142857142857142, 4.5157279555963115)"
sala de exposiciones,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
sala de llegadas,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
sala de reuniones,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
salado,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
salami,A2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
salario,A2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
salchichón,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
salchicha,A2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
saldo,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
salero,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
sales de baño,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
salida,A1,2,76410,2.6174584478471403e-05,8.374958887865046e-05,"(10, 14, 12.0, 4, 4, 4.0)",1299.2,76410,0.017003010077215025,0.005462588661699879,"(2.6, 21.2, 6.993926840795805, 1.6, 13.2, 4.205001593975187)"
salida de emergencia,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
salida de mercancías,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
salir,A2,77,76410,0.001007721502421149,0.0016672732609334967,"(2, 19, 7.0519480519480515, 2, 9, 3.961038961038961)",194.95138888888889,76410,0.0025513857988337767,0.001983056255387958,"(3.451388888888889, 16.895833333333332, 7.353127634364435, 1.875, 10.027777777777779, 4.209898049830039)"
salir a la pizarra,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
salir al recreo,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
salir con,B1,1,76410,1.3087292239235702e-05,8.967978520053426e-06,"(14, 14, 14.0, 4, 4, 4.0)",1087.0,76410,0.014225886664049208,0.005028553207621322,"(2.4, 24.4, 7.288455950596745, 1, 14.8, 4.032881775752401)"
salir con alguien,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
salir con amigos,A2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
salir con retraso,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
salir de copas,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
salir de fiesta,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
salir de fin de semana,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
salir de juerga,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
salir de marcha,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
salir de paseo,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
salir de puente,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
salir de rebajas,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
salir de tapas,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
salir el sol,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
salir gratis,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
salir voluntario,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
salirse,B2,2,76410,2.6174584478471403e-05,4.1185855995799084e-05,"(4, 5, 4.5, 4, 5, 4.5)",824.4444444444445,76410,0.010789745379458766,0.005220945099445005,"(2.2222222222222223, 24.88888888888889, 7.270797386559541, 1, 14.555555555555555, 4.233114968756642)"
salirse de la carretera,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
saliva,B2,3,76410,3.926187671770711e-05,0.00018404540560020412,"(2, 4, 3.3333333333333335, 1, 3, 2.0)",224.42857142857142,76410,0.0029371623011198982,0.0023218289015475057,"(2.857142857142857, 15.571428571428571, 6.24995510614483, 1.4285714285714286, 9.285714285714286, 3.5846241445357645)"
salmón,A2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
salmonete,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
salsa,A2,7,76410,9.161104567464991e-05,0.00011018059481829883,"(3, 8, 5.285714285714286, 3, 6, 4.428571428571429)",568.4,76410,0.007438816908781573,0.0035975749368472748,"(3.2, 18.05, 7.026061505619947, 2.2, 10.9, 4.285999467718639)"
salsa de tomate,A2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
saltar,B1,13,76410,0.00017013479911006413,0.000365971729315558,"(5, 15, 8.461538461538462, 2, 6, 4.3076923076923075)",424.85,76410,0.005560136107839288,0.003094039067574509,"(3, 19.275, 7.417220691795185, 1.8, 11.2, 4.214377435628778)"
saltarse las reglas del juego,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
saltear,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
salto,B1,13,76410,0.00017013479911006413,0.00023140290251610034,"(3, 15, 9.538461538461538, 3, 12, 5.538461538461538)",492.030303030303,76410,0.006439344366317276,0.003457191312338496,"(3.090909090909091, 19.757575757575758, 7.435870272221345, 2.303030303030303, 12.242424242424242, 4.7028126567091775)"
salto de altura,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
salto de vallas,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
salud,B1,1,76410,1.3087292239235702e-05,2.54880277474894e-05,"(9, 9, 9.0, 5, 5, 5.0)",599.6666666666666,76410,0.00784801291279501,0.004869239589754672,"(2.6666666666666665, 20, 6.773109781451715, 1, 11.333333333333334, 3.8572211624327206)"
saludable,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
saludar,B1,4,76410,5.234916895694281e-05,0.00012346069025789618,"(2, 7, 5.0, 2, 3, 2.5)",866.625,76410,0.01134177463682764,0.005171618741258194,"(2.25, 20.625, 6.829039070634619, 1.0625, 12.125, 3.838959734243423)"
saludar afectuosamente,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
saludar calurosamente,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
saludo,B1,2,76410,2.6174584478471403e-05,0.0001442680339338106,"(5, 7, 6.0, 2, 4, 3.0)",865.1666666666666,76410,0.011322689002312088,0.005796020977746802,"(2.5, 21.5, 7.20562320457544, 1.3333333333333333, 12.666666666666666, 4.05328974954768)"
salvadoreño,A2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
salvaje,B1,3,76410,3.926187671770711e-05,5.3307395065496664e-05,"(9, 18, 13.0, 7, 12, 8.666666666666666)",833.0666666666667,76410,0.010902586921432622,0.005061215432519802,"(3.1333333333333333, 21.933333333333334, 7.949853980529671, 1.8666666666666667, 13.666666666666666, 4.52102949752718)"
salvar,B2,1,76410,1.3087292239235702e-05,0.00011892193899497655,"(5, 5, 5.0, 2, 2, 2.0)",1394.5,76410,0.01825022902761419,0.009376042586634194,"(2, 27, 7.164100045245364, 1, 15.5, 3.8466260273618964)"
san,B1,3,76410,3.926187671770711e-05,2.2762190432731646e-05,"(8, 18, 12.0, 7, 8, 7.333333333333333)",994.8,76410,0.013019238319591677,0.003518651669043918,"(4.6, 21.6, 9.360416202497932, 3.6, 11.6, 5.734655849294335)"
sanatorio,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
sandía,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
sandalia,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
