Lexical item,Level,Count,Total,Frequency,TFIDF,Tree,Context count,Context total,Context frequency,Context TFIDF,Context tree
jamón,A2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
jamón serrano,A2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
jamón york,A2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
japonés,A1,3,73639,4.0739282173848094e-05,0.00018826733471694334,"(7, 11, 8.666666666666666, 3, 4, 3.3333333333333335)",623.0909090909091,73639,0.008461425455138026,0.003703127552359847,"(4.2727272727272725, 23.363636363636363, 9.262730806472103, 1.8181818181818181, 12.909090909090908, 4.910825115733568)"
jardín,A1,14,73639,0.00019011665014462446,0.00045372642971659315,"(5, 15, 7.785714285714286, 3, 10, 4.785714285714286)",341.0,73639,0.004630698407094067,0.002686525206818429,"(3.5, 22.2, 9.32219403444593, 2.05, 12.55, 5.392515200524434)"
jardín de infancia,B1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
jardinería,B1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
jardinera,B1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
jardinero,A2,3,73639,4.0739282173848094e-05,0.0001484398799043593,"(4, 7, 5.333333333333333, 2, 5, 3.3333333333333335)",406.22222222222223,73639,0.00551640057879958,0.0034125835700936006,"(2.888888888888889, 23, 8.229530125830701, 1.7777777777777777, 13, 4.579235769342013)"
jarrón,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
jarra,A2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
jarra de agua,A2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
jarra de cerveza,A2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
jaula,B1,13,73639,0.00017653688942000843,0.00014183696211326772,"(5, 20, 11.307692307692308, 3, 10, 5.923076923076923)",415.2105263157895,73639,0.005638459597710309,0.0028707734877330814,"(2.9473684210526314, 25.5, 9.780235838476232, 1.763157894736842, 14.473684210526315, 5.51847424326165)"
jazz,A2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
jeans,A2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
jefe,A1,33,73639,0.00044813210391232906,0.0011426048798018845,"(2, 15, 6.696969696969697, 1, 7, 2.9696969696969697)",312.57142857142856,73639,0.004244645209351411,0.002630268618884266,"(3.0714285714285716, 21.285714285714285, 8.556773277133834, 1.6071428571428572, 12.446428571428571, 4.71999039957625)"
jefe de estado,B1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
jefe de estudios,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
jefe de obra,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
jefe de personal,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
jersey,A1,1,73639,1.3579760724616033e-05,4.6324584050763325e-05,"(8, 8, 8.0, 9, 9, 9.0)",890.6666666666666,73639,0.01209504021872468,0.004005492631120451,"(3.1666666666666665, 28.333333333333332, 9.766207615457517, 2.1666666666666665, 15.833333333333334, 5.990701206155462)"
jirafa,B1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
JJ. OO.,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
jornada,B1,1,73639,1.3579760724616033e-05,5.716468703369797e-06,"(10, 10, 10.0, 8, 8, 8.0)",599.5,73639,0.00814106655440731,0.003840863368267286,"(2.6666666666666665, 27.5, 9.778043799953682, 1.3333333333333333, 16.166666666666668, 5.418870599652467)"
jornada completa,B1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
jornada de reflexión,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
jornada de trabajo,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
jornada laboral,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
jornada parcial,B1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
joven,A1,11,73639,0.00014937736797077634,0.00035036479614258007,"(3, 13, 6.7272727272727275, 2, 6, 4.181818181818182)",386.9756097560976,73639,0.0052550361867501946,0.003251269061048428,"(2.8292682926829267, 24.51219512195122, 9.303695369820218, 1.7317073170731707, 13.707317073170731, 5.281575160917517)"
joya,B1,1,73639,1.3579760724616033e-05,1.781871204246247e-05,"(12, 12, 12.0, 5, 5, 5.0)",850.6666666666666,73639,0.011551849789740038,0.0061336063578353835,"(2.1666666666666665, 27.666666666666668, 8.988936050871374, 1.3333333333333333, 16.333333333333332, 5.3467577945512295)"
jubilación,B1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
jubilación anticipada,B1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
jubilado,B1,1,73639,1.3579760724616033e-05,1.5636828935222168e-05,"(10, 10, 10.0, 8, 8, 8.0)",92.33333333333333,73639,0.0012538645735728803,0.0014805526739242408,"(5, 21, 9.680459770114943, 3.6666666666666665, 11.333333333333334, 6.422477650063857)"
